store_id,product_id,stock_level,reorder_level
S188,475,111,56
S159,345,90,21
S184,1904,48,32
S086,287,34,39
S031,1199,16,30
S140,1897,144,50
S052,1641,171,28
S168,977,126,24
S172,1008,90,49
S166,1277,150,42
S176,569,188,54
S013,1354,118,56
S174,910,26,26
S128,1382,67,51
S148,1457,100,29
S111,1431,17,58
S117,1902,35,59
S066,192,85,47
S071,890,58,46
S150,1271,35,40
S100,1015,45,22
S164,1137,48,42
S181,1585,184,55
S120,316,165,51
S097,453,190,59
S198,21,190,20
S011,1504,198,39
S068,1078,41,50
S009,1734,54,39
S062,1271,168,39
S175,837,199,39
S172,1938,86,53
S072,405,44,45
S120,1095,147,46
S128,770,95,29
S049,1056,95,58
S048,766,196,57
S073,1373,117,28
S152,825,99,47
S177,519,190,26
S131,719,91,55
S193,507,2,39
S020,1711,113,28
S128,1868,141,59
S006,772,6,57
S086,1504,135,28
S042,539,23,49
S094,444,93,59
S009,932,95,27
S106,689,118,59
S115,1617,9,35
S180,1207,86,35
S125,540,124,39
S150,849,172,32
S064,473,135,24
S146,645,194,27
S041,790,192,32
S010,136,169,55
S118,626,95,24
S146,64,106,24
S141,277,11,58
S150,1495,145,45
S044,1573,147,37
S142,1727,119,38
S186,1635,73,48
S135,1710,114,56
S194,1104,133,49
S051,1818,84,58
S108,443,81,59
S168,406,127,31
S160,261,73,58
S119,185,173,59
S149,1583,59,32
S047,1378,28,48
S003,488,49,29
S067,1173,21,56
S017,1151,10,35
S055,738,112,36
S036,856,137,54
S160,284,21,27
S187,190,99,23
S006,351,172,32
S183,401,66,54
S175,817,133,59
S062,935,66,23
S053,1401,115,24
S076,1232,148,59
S147,776,93,45
S059,330,83,57
S027,1458,53,32
S081,745,180,28
S152,369,106,27
S176,1940,65,41
S150,472,54,27
S128,1897,133,42
S145,1874,30,58
S038,732,114,23
S162,1981,1,50
S070,1027,147,34
S042,108,163,34
S126,1867,187,38
S135,1508,195,45
S122,1281,158,31
S123,712,145,40
S171,365,191,38
S151,1127,28,31
S153,1533,91,36
S062,207,125,20
S064,852,27,21
S055,1844,3,52
S116,1026,143,35
S081,526,2,21
S030,1224,181,43
S135,777,126,40
S142,933,163,51
S001,1478,89,38
S097,993,32,39
S185,712,35,37
S051,463,61,55
S093,1264,132,32
S041,1668,15,54
S027,1452,148,28
S154,1366,16,59
S030,1047,98,29
S057,1538,132,42
S131,556,164,44
S087,507,48,47
S089,1881,181,56
S061,1313,167,44
S147,619,153,57
S073,969,66,49
S091,291,178,35
S019,1212,51,42
S197,538,69,31
S036,688,58,29
S100,299,186,28
S103,522,79,35
S117,616,7,51
S042,1980,11,52
S093,877,38,39
S067,1130,6,44
S136,30,82,52
S027,161,164,34
S142,12,52,34
S096,1057,142,58
S036,733,153,29
S139,119,174,39
S194,1134,31,25
S051,634,121,28
S032,124,74,55
S081,438,95,56
S003,146,58,21
S107,1209,19,28
S054,787,167,30
S161,1643,151,42
S123,871,160,58
S100,80,19,44
S124,1038,69,31
S086,844,108,39
S095,60,48,52
S150,276,41,43
S023,959,50,21
S018,1219,5,38
S135,1524,163,38
S123,1253,164,55
S102,1518,83,43
S160,956,76,56
S149,112,119,53
S200,1639,70,46
S005,142,99,49
S080,79,103,25
S158,311,50,50
S136,780,52,32
S125,1206,51,38
S077,1404,145,37
S012,305,55,25
S117,1116,82,52
S056,356,109,50
S085,14,83,53
S132,1529,121,48
S031,1569,167,20
S053,257,79,37
S166,3,148,46
S011,1829,187,42
S187,1349,72,34
S198,1351,115,52
S182,347,167,31
S164,424,195,20
S067,277,189,37
S143,1286,150,57
S092,176,161,46
S055,1392,156,28
S124,118,143,59
S198,18,192,25
S130,1608,186,30
S163,1501,148,29
S015,1831,72,51
S055,395,36,41
S044,1579,16,25
S069,453,44,23
S006,1125,159,25
S172,855,115,41
S145,1843,135,24
S096,815,125,56
S076,1925,16,55
S002,1624,187,23
S155,1580,99,26
S185,1815,27,26
S118,1201,159,37
S096,1187,124,37
S011,325,132,29
S141,1582,161,43
S165,329,57,56
S006,1314,78,27
S073,659,50,24
S126,1111,124,50
S029,566,106,55
S198,726,147,51
S188,628,64,31
S196,159,9,52
S035,526,120,53
S180,1332,74,47
S083,717,160,41
S180,775,186,48
S105,228,38,42
S180,1516,90,49
S133,1867,163,34
S137,414,123,34
S133,73,22,38
S087,1025,109,23
S043,1797,159,52
S157,1550,139,54
S066,121,178,58
S162,910,36,37
S149,1927,11,43
S013,1015,22,31
S089,1507,197,25
S034,1357,32,22
S135,1357,151,28
S173,859,35,31
S144,908,31,31
S027,1361,10,46
S020,1571,78,38
S075,1272,129,41
S116,189,134,51
S142,200,84,37
S169,1244,126,51
S174,1332,196,46
S010,662,29,47
S068,1679,44,55
S195,767,95,44
S180,1170,182,24
S072,737,9,45
S134,1505,199,56
S054,472,0,36
S140,981,171,33
S192,781,22,57
S094,1514,172,58
S028,719,157,31
S121,59,130,47
S138,185,112,21
S069,405,186,52
S137,1690,157,23
S131,1423,150,28
S084,891,78,56
S106,358,63,23
S149,743,189,47
S066,1719,35,37
S039,1389,141,22
S029,778,162,23
S053,1091,16,23
S082,1422,130,43
S076,1862,14,31
S199,1078,24,43
S160,1417,185,46
S156,1048,73,56
S064,1769,157,36
S089,705,6,42
S140,1422,113,49
S116,1191,35,27
S200,1778,172,29
S088,356,115,21
S025,1331,144,22
S025,1796,174,41
S088,758,99,23
S120,1557,86,59
S146,1476,153,54
S079,1399,187,35
S037,973,194,56
S125,1778,146,33
S110,146,104,36
S094,1143,148,59
S115,47,73,48
S036,722,84,43
S089,915,1,36
S034,432,81,33
S143,1558,57,25
S048,1984,81,42
S096,729,25,32
S110,825,70,35
S197,1946,20,20
S083,361,44,53
S137,1499,118,28
S154,634,189,50
S180,876,186,55
S074,1979,170,44
S086,61,189,59
S159,956,50,40
S004,285,148,48
S166,175,130,33
S072,1925,8,41
S145,1986,137,36
S048,1682,39,43
S197,189,78,30
S120,1125,7,26
S044,960,63,47
S166,1736,120,54
S174,451,147,42
S091,1519,110,40
S070,673,169,20
S152,718,32,51
S053,814,113,45
S163,371,98,22
S093,637,91,21
S163,396,145,23
S030,1247,43,49
S013,1032,83,36
S160,1980,173,35
S138,1422,10,58
S069,1623,49,45
S085,596,68,37
S020,815,140,56
S070,1491,57,43
S045,700,24,28
S001,1912,140,58
S186,1713,167,36
S137,61,143,38
S034,229,56,47
S116,197,35,54
S075,1742,56,27
S187,1339,183,51
S076,1121,46,57
S087,1625,26,51
S070,21,188,58
S085,1552,176,23
S188,511,77,49
S144,115,53,20
S067,782,174,32
S077,29,111,21
S185,1354,166,29
S147,46,198,38
S029,435,196,51
S112,328,126,29
S096,797,81,47
S023,223,155,26
S084,1362,9,39
S134,1165,176,22
S086,1582,48,30
S193,882,130,25
S078,61,151,28
S112,1649,31,21
S036,975,93,40
S027,1358,75,41
S146,1878,5,40
S163,253,11,43
S186,598,84,25
S030,1140,192,34
S151,1634,0,32
S009,1154,160,46
S092,1674,85,42
S039,1825,124,44
S058,1125,180,51
S059,1068,50,22
S024,31,119,52
S103,718,39,55
S128,1659,3,57
S057,286,137,40
S001,1910,49,33
S092,1389,127,44
S142,337,119,44
S149,1338,136,41
S066,96,193,44
S104,822,54,41
S053,1781,30,25
S165,1287,48,20
S046,1465,81,58
S170,786,33,25
S062,1092,134,38
S023,44,57,52
S098,1577,72,33
S141,1289,52,52
S023,821,33,56
S199,1452,14,22
S029,1455,190,53
S132,1173,97,25
S057,1803,100,49
S152,44,195,20
S097,1852,19,25
S191,733,179,33
S177,653,123,24
S081,76,66,53
S172,1787,12,25
S036,959,42,59
S099,908,180,23
S059,1058,167,26
S110,242,29,27
S025,261,114,35
S084,364,136,44
S061,1638,96,46
S189,26,156,43
S012,1052,172,44
S076,211,17,29
S019,638,150,27
S142,1141,57,38
S125,1527,121,32
S012,267,164,52
S006,478,89,48
S165,1139,130,50
S146,985,8,26
S134,966,131,38
S160,966,156,54
S182,1020,68,26
S195,1094,185,55
S153,771,151,49
S151,1557,145,49
S066,294,121,27
S092,706,44,57
S074,1005,10,43
S139,1793,89,35
S097,961,74,25
S077,1665,126,20
S154,727,192,42
S121,1717,52,31
S035,138,171,26
S178,1422,15,57
S196,1453,68,49
S010,1054,167,28
S095,1819,166,44
S141,476,87,33
S046,1033,128,48
S154,598,127,52
S010,1608,95,23
S072,99,111,26
S010,1595,64,29
S125,1435,34,53
S190,778,101,42
S075,401,99,29
S058,702,17,34
S103,525,63,23
S106,1342,170,39
S198,63,130,37
S054,709,42,50
S129,1530,109,37
S112,97,52,25
S183,1717,176,23
S136,303,194,30
S042,1896,193,51
S140,719,168,44
S014,1615,167,50
S196,79,147,54
S198,1401,6,42
S013,589,79,43
S112,1722,122,40
S053,1150,42,51
S183,131,95,29
S191,493,150,50
S139,1783,199,55
S013,399,81,43
S030,1351,137,46
S117,916,30,57
S123,677,154,56
S063,1029,31,58
S010,1172,12,55
S068,1951,0,36
S186,795,112,45
S118,1074,55,45
S059,1184,168,21
S105,629,18,42
S128,1789,55,54
S154,806,101,32
S021,1008,154,59
S012,622,82,42
S013,1023,68,38
S018,253,29,24
S073,1486,117,31
S070,512,66,28
S020,591,88,21
S120,1615,35,47
S041,1018,106,25
S014,1668,118,56
S028,344,189,36
S115,773,7,24
S044,54,172,29
S044,83,25,37
S083,744,10,59
S079,128,143,41
S116,659,39,45
S170,1773,74,49
S111,595,44,33
S127,1128,154,34
S040,1161,182,52
S057,626,150,47
S048,2000,172,41
S197,1279,130,58
S035,34,10,34
S091,1225,119,35
S076,1500,17,42
S144,1404,82,27
S009,832,113,38
S173,1936,144,29
S074,1364,136,34
S134,971,128,25
S017,1617,145,26
S181,199,144,22
S156,612,54,38
S087,1290,190,31
S078,691,5,21
S169,851,0,28
S111,1232,0,45
S136,320,112,30
S074,117,166,42
S123,709,47,41
S140,1852,131,28
S050,1971,126,28
S139,1604,142,44
S200,773,197,57
S081,1390,137,49
S067,1042,153,47
S126,1772,80,37
S181,1033,4,59
S006,1873,176,20
S016,135,192,35
S025,201,134,27
S054,867,18,52
S191,400,135,59
S073,478,91,32
S156,1836,183,28
S162,1168,37,24
S077,294,16,57
S074,1965,191,22
S198,1484,152,41
S193,389,104,21
S025,650,59,21
S094,568,4,38
S101,1469,102,29
S070,1919,177,44
S136,311,127,22
S172,1913,150,47
S148,299,60,23
S031,497,131,45
S067,137,103,26
S192,1781,148,39
S177,69,179,27
S038,388,85,45
S065,1822,54,27
S166,1909,84,36
S167,1123,100,28
S182,1294,28,40
S189,588,145,38
S154,1058,49,44
S126,1711,108,37
S118,573,16,24
S196,1007,119,44
S096,1558,172,28
S157,1978,71,38
S031,1451,87,52
S112,851,104,58
S086,1885,191,26
S167,447,97,56
S148,413,99,36
S074,281,6,55
S109,1040,46,20
S197,243,152,29
S108,1384,2,29
S120,1510,120,33
S185,989,114,33
S051,236,9,21
S067,264,14,26
S179,1895,141,38
S114,1755,128,39
S023,287,72,35
S098,24,88,44
S085,1865,24,58
S025,692,177,40
S069,1806,95,52
S093,1160,44,37
S015,642,127,26
S194,193,12,30
S060,427,55,57
S027,1617,162,59
S038,923,107,36
S199,1013,51,58
S166,1120,74,51
S093,1910,112,56
S137,1743,132,48
S058,1345,1,40
S092,1426,187,21
S187,39,44,58
S190,1788,119,37
S121,1894,188,44
S021,1703,159,49
S078,583,41,27
S121,996,112,44
S064,1690,197,28
S191,866,18,44
S045,117,45,49
S044,1833,198,59
S047,17,151,37
S026,1036,34,43
S052,1014,69,44
S188,184,23,59
S158,109,107,20
S017,1967,9,43
S095,1957,165,27
S167,337,180,40
S097,1411,62,53
S132,524,43,39
S030,1883,102,56
S039,336,47,51
S066,1552,182,40
S060,1103,139,55
S195,887,166,42
S190,1392,188,52
S062,538,15,51
S163,165,82,58
S087,188,125,33
S054,1652,58,47
S020,1573,85,38
S182,1024,30,50
S019,160,15,20
S084,747,66,52
S164,819,145,49
S174,1513,130,34
S113,91,14,32
S075,542,23,45
S183,1048,89,57
S150,1620,1,23
S060,136,47,20
S176,1126,37,32
S103,1325,132,27
S147,1519,99,25
S191,1641,106,22
S158,453,22,28
S078,1490,191,51
S004,855,57,51
S148,1531,127,39
S141,31,68,32
S163,989,119,31
S180,1951,66,29
S070,844,14,44
S029,1109,28,23
S150,1406,38,36
S073,774,174,25
S012,960,191,39
S049,415,90,37
S166,605,67,28
S182,1051,66,52
S143,573,197,42
S097,125,191,39
S130,737,56,47
S035,83,40,28
S119,718,170,58
S156,1613,93,30
S014,1944,115,51
S135,1300,86,31
S163,1783,10,57
S125,851,137,31
S121,350,196,40
S048,698,186,29
S189,1501,84,42
S050,391,130,52
S100,1307,93,50
S161,493,158,55
S118,570,196,43
S174,1268,9,36
S107,1637,148,22
S047,597,41,35
S076,1920,10,36
S118,1917,77,29
S118,573,12,53
S125,1556,144,27
S185,1477,125,47
S101,715,175,57
S111,767,92,56
S077,1527,56,40
S133,1286,22,55
S112,1481,14,53
S115,532,71,42
S115,1583,131,38
S053,1348,77,20
S018,1908,123,35
S144,631,32,42
S167,716,176,21
S141,1675,193,50
S044,331,117,22
S128,996,85,54
S046,700,157,33
S174,1152,167,53
S055,848,61,36
S154,1016,102,31
S094,1994,69,32
S143,1279,151,26
S061,1626,172,56
S118,1734,94,48
S087,973,58,38
S143,27,141,42
S006,955,30,27
S023,1694,109,44
S083,379,199,37
S098,1420,162,32
S088,1061,0,20
S196,1813,127,21
S084,9,79,49
S045,1681,104,35
S072,1776,96,56
S122,1964,171,32
S188,108,131,46
S200,1987,98,39
S110,1427,186,25
S074,1432,1,29
S143,313,190,23
S070,1601,175,39
S128,97,30,50
S014,420,165,39
S101,1058,147,56
S028,1137,114,51
S182,346,140,40
S144,1608,95,35
S155,1489,117,37
S044,934,132,38
S001,693,68,41
S149,1943,159,29
S076,1733,108,42
S126,229,158,59
S141,1366,50,24
S022,448,76,47
S071,1746,50,38
S123,1838,61,42
S020,315,101,59
S188,705,194,51
S142,1852,3,46
S031,787,84,43
S038,1469,189,52
S180,1590,127,34
S170,1117,61,46
S163,1154,11,35
S180,1831,99,33
S185,1038,176,36
S150,1033,108,20
S102,196,160,58
S117,96,48,29
S058,1677,89,46
S012,711,177,40
S099,1132,92,20
S039,1643,155,39
S066,1920,171,38
S147,253,138,21
S043,1982,164,50
S139,1348,1,57
S176,1480,112,39
S173,395,89,28
S128,1933,6,26
S173,921,144,24
S106,237,58,27
S012,50,63,51
S059,1154,167,48
S136,1664,177,33
S068,1018,95,59
S144,85,8,39
S178,850,91,43
S137,513,10,57
S164,287,188,56
S025,1633,124,47
S049,1957,112,58
S098,187,59,29
S012,980,182,36
S196,531,189,36
S046,254,104,41
S046,1365,87,49
S047,1226,58,44
S178,460,87,52
S006,426,61,22
S125,1217,167,53
S089,1478,136,37
S178,1555,49,24
S008,1894,104,35
S160,703,77,37
S182,957,22,32
S041,1492,90,26
S163,1519,129,53
S012,1793,105,54
S074,1113,159,40
S001,246,89,54
S153,1592,142,45
S097,1244,62,55
S196,1684,171,49
S048,140,145,46
S022,538,184,37
S104,1964,138,45
S150,1408,28,44
S165,1226,182,46
S058,1646,20,30
S198,1896,115,24
S181,394,37,23
S194,224,3,46
S166,1304,94,22
S041,495,182,57
S175,407,50,36
S008,1662,196,45
S111,1367,152,29
S028,560,0,54
S085,1870,111,36
S023,1129,95,28
S164,10,164,21
S040,1702,133,28
S179,434,131,56
S121,630,1,47
S104,1176,194,30
S071,1264,100,57
S070,275,141,35
S161,1758,36,26
S108,1981,56,31
S171,733,116,27
S182,357,62,44
S153,491,167,41
S140,412,61,36
S129,308,69,25
S141,1380,84,39
S147,1165,191,51
S100,246,88,36
S094,1458,171,59
S045,1171,95,33
S053,868,134,56
S144,1124,19,43
S031,1344,3,46
S030,83,34,48
S042,1169,25,38
S089,54,50,34
S187,1038,81,36
S087,847,95,35
S035,687,59,24
S078,1384,53,25
S102,1066,60,42
S021,1445,153,23
S015,1092,89,21
S014,652,11,54
S181,275,155,24
S193,1550,63,54
S008,1420,73,49
S146,798,7,55
S176,1538,102,25
S021,947,33,31
S121,1854,33,28
S090,170,54,42
S099,1157,193,46
S071,1695,175,40
S052,1385,86,37
S151,1859,105,49
S048,597,155,28
S037,1821,33,25
S081,1878,24,30
S156,1500,108,23
S082,1667,138,32
S167,1656,181,27
S057,1361,53,42
S078,1093,147,46
S141,471,173,32
S002,814,55,43
S114,337,125,59
S168,455,60,28
S139,1106,50,40
S139,862,182,25
S107,1410,56,57
S118,325,59,49
S016,1875,115,52
S192,852,1,39
S192,1425,19,36
S120,1732,134,33
S149,1226,0,29
S055,1337,16,31
S124,364,76,42
S046,1579,166,46
S044,813,88,28
S147,326,56,26
S200,1487,118,54
S008,1366,59,43
S126,413,44,37
S011,257,131,34
S004,721,162,52
S062,1518,38,39
S164,1902,78,39
S042,1034,102,38
S014,1242,77,47
S049,1586,132,33
S159,575,73,52
S017,890,152,38
S129,1889,73,39
S140,1849,35,55
S096,1958,24,43
S040,229,125,26
S198,725,173,32
S061,1899,45,23
S161,1741,28,46
S075,501,28,30
S185,1950,180,43
S042,948,3,44
S037,452,168,44
S031,1556,21,48
S029,286,168,34
S127,1244,196,24
S136,286,68,26
S174,859,23,35
S183,348,35,55
S032,705,161,20
S164,118,35,21
S088,1011,51,51
S096,997,149,50
S154,1452,147,49
S048,1456,89,23
S178,1313,131,35
S009,1243,191,42
S023,463,87,38
S114,1767,170,48
S071,249,29,34
S088,1489,53,54
S133,955,142,27
S056,1296,99,27
S090,644,48,52
S113,1798,199,54
S030,1125,127,37
S150,1858,106,51
S056,770,5,33
S014,533,158,42
S197,1971,28,23
S013,1761,75,44
S190,1052,16,43
S161,3,140,45
S125,1511,24,56
S039,478,87,50
S042,832,25,59
S130,1044,126,56
S030,365,23,31
S119,362,19,56
S195,748,141,52
S105,696,32,49
S028,1265,29,46
S059,1100,137,35
S183,685,25,20
S170,654,76,26
S190,895,177,30
S089,1142,155,23
S099,1917,171,49
S160,1643,121,31
S146,1402,85,22
S086,355,165,44
S069,588,82,57
S059,155,161,38
S160,275,80,23
S129,530,107,24
S124,1978,80,36
S118,1988,134,57
S035,1676,184,20
S078,748,21,20
S072,282,178,43
S032,680,51,37
S086,354,116,28
S021,1501,14,44
S154,1533,24,20
S043,1279,48,45
S151,936,189,30
S069,71,129,22
S031,1687,185,53
S126,918,26,26
S176,1189,98,39
S039,1752,48,44
S105,107,95,49
S196,867,88,59
S142,1137,164,53
S146,1886,53,31
S040,923,157,50
S149,579,24,38
S170,169,11,47
S175,1860,41,53
S129,133,114,46
S005,1738,157,23
S158,1903,173,37
S022,359,142,39
S037,1928,180,22
S047,1820,43,48
S088,1268,53,59
S187,739,138,48
S127,1455,117,33
S199,499,166,53
S021,1318,178,27
S007,285,16,34
S159,1170,159,45
S111,1862,145,27
S041,94,20,53
S069,1509,38,28
S005,1610,32,48
S089,1484,146,33
S197,1459,5,50
S017,1791,152,29
S186,957,81,44
S026,1627,60,30
S186,260,104,43
S183,1993,154,56
S014,1790,198,32
S087,1872,190,32
S146,1431,111,42
S125,950,160,46
S102,1241,195,58
S159,274,21,53
S039,1682,70,40
S179,1252,147,57
S068,1707,68,51
S096,737,69,24
S078,1835,23,55
S161,68,113,37
S026,1721,159,40
S088,1199,55,29
S073,742,76,46
S132,1497,3,43
S181,566,194,48
S148,1562,152,45
S138,1865,99,30
S036,514,74,21
S173,714,8,29
S068,620,135,47
S121,583,194,35
S117,649,63,44
S006,930,53,28
S195,1839,166,38
S145,256,28,58
S067,1701,136,48
S050,518,60,47
S071,1550,70,36
S028,1212,187,24
S151,1462,10,47
S061,832,71,34
S017,1637,43,46
S050,1213,186,51
S015,359,54,56
S109,1198,122,51
S138,1340,121,26
S020,1753,35,53
S169,800,146,33
S126,286,128,22
S025,118,33,44
S113,786,83,58
S080,827,107,56
S126,1807,173,31
S088,1407,191,20
S045,1947,174,58
S189,460,184,43
S078,102,175,57
S160,807,163,29
S071,838,84,33
S050,1508,68,39
S199,1965,40,33
S029,1686,66,51
S165,1007,161,48
S124,259,180,41
S081,643,175,44
S104,1841,98,22
S022,491,194,56
S059,449,37,42
S070,1886,158,28
S172,932,133,31
S167,1318,108,48
S102,452,143,25
S032,955,74,51
S004,657,158,52
S056,784,23,57
S042,717,62,45
S084,253,6,57
S150,1534,8,27
S012,409,177,40
S181,110,114,41
S058,1444,173,25
S052,1535,112,25
S124,684,185,57
S124,1725,121,57
S076,50,143,22
S163,899,198,51
S098,195,109,46
S198,1550,46,26
S049,14,146,34
S189,1299,147,24
S142,1266,0,25
S164,283,110,57
S087,796,173,35
S196,1309,120,21
S180,371,160,58
S131,748,92,54
S111,1508,48,23
S041,244,7,36
S152,1358,197,40
S049,1575,166,32
S155,1569,107,38
S079,1817,28,32
S049,363,27,56
S175,1997,45,34
S198,118,98,47
S035,1450,102,49
S041,1058,95,43
S123,1343,188,51
S042,121,179,50
S136,622,36,44
S045,1276,31,21
S133,618,169,20
S063,1431,52,51
S067,305,8,38
S057,364,56,48
S139,515,28,27
S153,1327,68,27
S116,1361,64,46
S164,438,130,56
S042,1393,44,49
S014,1219,175,20
S157,42,181,52
S092,1533,59,48
S033,860,65,59
S181,937,163,31
S181,1719,32,21
S019,550,12,33
S127,538,124,47
S088,1350,113,41
S013,577,148,47
S182,500,182,29
S109,611,151,35
S036,698,193,22
S195,1064,186,59
S039,1206,192,46
S064,341,191,45
S012,1510,91,59
S118,182,186,43
S183,1573,155,22
S056,200,63,47
S152,1264,162,58
S162,1706,106,56
S155,1827,161,51
S149,946,130,35
S046,1888,46,58
S050,436,29,43
S051,813,105,59
S031,1163,26,28
S119,1460,12,59
S028,1026,120,59
S185,443,55,44
S175,105,186,30
S097,612,43,46
S021,370,94,35
S011,1327,65,30
S160,1056,197,22
S191,299,59,47
S002,888,40,41
S195,1711,72,47
S136,1181,11,51
S019,1136,179,29
S178,1582,162,49
S147,1799,149,53
S035,454,38,51
S122,1797,8,41
S119,1775,139,36
S064,1044,148,49
S182,1824,50,59
S047,162,17,58
S141,1466,165,35
S188,205,152,46
S151,570,2,46
S163,1739,100,59
S100,880,122,49
S032,70,111,52
S189,342,115,28
S119,826,30,41
S064,1714,97,23
S065,522,118,26
S036,1139,32,57
S182,1912,112,36
S175,1305,95,30
S188,1659,76,57
S067,967,157,35
S014,302,91,26
S091,927,21,58
S121,1429,1,45
S047,1740,50,44
S058,165,34,24
S142,876,68,21
S113,796,100,41
S165,857,154,36
S191,564,61,51
S118,156,68,23
S108,633,41,46
S076,1452,173,47
S035,963,111,27
S163,679,107,49
S024,806,47,32
S134,98,117,28
S074,1714,105,49
S049,1637,57,37
S092,378,138,52
S150,1422,40,55
S086,766,127,44
S083,744,177,58
S010,1285,67,39
S164,140,155,26
S118,92,120,43
S125,993,72,34
S113,1725,37,56
S055,1588,88,59
S042,1108,136,33
S187,1717,171,24
S021,642,126,50
S109,681,42,52
S108,146,158,57
S062,1218,173,30
S085,1235,75,41
S186,718,55,58
S118,1818,19,28
S028,407,146,44
S024,1475,37,49
S006,1167,164,53
S080,1009,184,49
S153,1146,70,21
S037,330,136,50
S169,96,42,35
S152,1502,109,42
S017,905,190,50
S161,1147,134,53
S188,52,11,50
S150,1111,194,59
S003,1327,92,31
S169,1606,192,46
S016,1736,5,29
S054,843,54,23
S154,425,195,27
S199,1832,115,51
S167,786,47,25
S008,819,174,58
S124,1943,64,51
S166,506,174,22
S094,1221,119,40
S006,67,47,48
S010,228,57,43
S077,1135,102,48
S182,1104,178,23
S105,109,181,34
S087,1971,172,59
S051,813,44,49
S106,992,196,45
S153,1435,50,52
S086,464,129,25
S129,1290,132,20
S019,1436,56,55
S079,1687,5,34
S093,7,186,53
S059,921,176,49
S033,67,54,35
S179,1193,19,31
S196,336,170,50
S074,1437,44,55
S184,1913,116,54
S015,243,111,33
S117,1286,180,55
S054,1088,46,59
S056,1494,182,53
S048,589,67,24
S198,1893,88,47
S022,1573,172,38
S108,1457,122,34
S073,1206,156,45
S007,1297,29,56
S168,1643,76,34
S157,240,147,39
S051,1480,146,48
S054,132,172,52
S004,1276,12,49
S197,1860,115,57
S142,550,26,33
S143,1439,184,32
S120,276,102,48
S052,1937,150,51
S098,1214,38,58
S002,1877,76,48
S185,1033,14,55
S152,931,25,22
S167,1680,63,36
S103,1333,51,20
S149,358,26,24
S080,569,70,31
S147,1368,114,32
S143,297,125,31
S023,1546,97,47
S157,116,169,47
S145,1832,158,31
S187,181,120,39
S025,1667,125,24
S078,1192,89,42
S049,1436,136,35
S113,1952,48,38
S157,967,84,34
S185,739,79,39
S059,1863,168,27
S008,1924,152,43
S031,937,151,39
S111,308,70,34
S189,1832,198,24
S112,609,122,35
S032,410,110,33
S151,844,155,55
S015,604,115,53
S096,1933,86,51
S163,948,164,38
S173,1347,106,22
S128,1959,6,36
S106,1314,70,42
S124,1850,106,43
S137,989,168,43
S083,1856,156,35
S049,1307,31,41
S101,212,197,48
S071,1165,141,26
S041,1450,146,24
S081,1230,44,44
S118,1728,123,25
S054,925,161,40
S118,529,121,49
S169,473,152,42
S033,1758,12,38
S183,640,132,55
S036,1438,137,51
S148,1288,108,30
S155,1531,12,53
S183,63,31,42
S144,502,45,54
S137,147,190,53
S200,615,148,25
S105,1049,127,42
S134,1237,64,53
S159,966,22,22
S061,1222,195,53
S169,790,45,24
S171,1126,146,59
S193,1316,28,25
S077,137,71,46
S171,1914,199,50
S047,169,128,54
S191,232,156,24
S030,1037,134,50
S040,1628,198,38
S058,469,141,49
S005,1823,172,41
S192,945,142,52
S074,1328,89,20
S132,212,190,50
S115,1142,174,33
S064,405,175,21
